date,geo_value,hosps_7dav
2023-07-26,la,1.1428571
2023-07-26,ma,1
2023-07-26,md,2
2023-07-26,me,0.4285714
2023-07-26,mi,0.5714286
2023-07-26,mn,0.1428571
2023-07-26,mo,1.7142857
2023-07-26,ms,1.8571429
2023-07-26,mt,0
2023-07-26,nc,0.7142857
2023-07-26,nd,0.1428571
2023-07-26,ne,0.2857143
2023-07-26,nh,0
2023-07-26,nj,1.5714286
2023-07-26,nm,0.1428571
2023-07-26,nv,0.5714286
2023-07-26,ny,3.4285714
2023-07-26,oh,1
2023-07-26,ok,2.5714286
2023-07-26,or,0.1428571
2023-07-26,pa,4.2857143
2023-07-26,pr,5.4285714
2023-07-26,ri,0
2023-07-26,sc,2.7142857
2023-07-26,sd,0
2023-07-26,tn,2.2857143
2023-07-26,tx,11.1428571
2023-07-26,ut,0.1428571
2023-07-26,va,2.4285714
2023-07-26,vi,0
2023-07-26,vt,0
2023-07-26,wa,2.2857143
2023-07-26,wi,0.5714286
2023-07-26,wv,0.2857143
2023-07-26,wy,0.2857143
2023-07-27,ak,0
2023-07-27,al,4.7142857
2023-07-27,ar,0.7142857
2023-07-27,as,0
2023-07-27,az,2.5714286
2023-07-27,ca,4.8571429
2023-07-27,co,0.4285714
2023-07-27,ct,0.5714286
2023-07-27,dc,0.1428571
2023-07-27,de,0
2023-07-27,fl,17
2023-07-27,ga,2.4285714
2023-07-27,hi,0.4285714
2023-07-27,ia,0
2023-07-27,id,0.4285714
2023-07-27,il,1.4285714
2023-07-27,in,0.5714286
2023-07-27,ks,0.1428571
2023-07-27,ky,1.2857143
2023-07-27,la,1.2857143
2023-07-27,ma,0.8571429
2023-07-27,md,1.8571429
2023-07-27,me,0.4285714
2023-07-27,mi,0.4285714
2023-07-27,mn,0.2857143
2023-07-27,mo,1.5714286
2023-07-27,ms,1.8571429
2023-07-27,mt,0
2023-07-27,nc,1.1428571
2023-07-27,nd,0.1428571
2023-07-27,ne,0.1428571
2023-07-27,nh,0
2023-07-27,nj,1.5714286
2023-07-27,nm,0
2023-07-27,nv,0.7142857
2023-07-27,ny,2.7142857
2023-07-27,oh,1
2023-07-27,ok,2.4285714
2023-07-27,or,0.2857143
2023-07-27,pa,5.2857143
2023-07-27,pr,5.7142857
2023-07-27,ri,0
2023-07-27,sc,2.5714286
2023-07-27,sd,0
2023-07-27,tn,2.2857143
2023-07-27,tx,11.2857143
2023-07-27,ut,0.1428571
2023-07-27,va,2.5714286
2023-07-27,vi,0
2023-07-27,vt,0
2023-07-27,wa,2.1428571
2023-07-27,wi,0.5714286
2023-07-27,wv,0.2857143
2023-07-27,wy,0.2857143
2023-07-28,ak,0
2023-07-28,al,4.5714286
2023-07-28,ar,0.7142857
2023-07-28,as,0
2023-07-28,az,2.4285714
2023-07-28,ca,5.2857143
2023-07-28,co,0.4285714
2023-07-28,ct,0.7142857
2023-07-28,dc,0.1428571
2023-07-28,de,0
2023-07-28,fl,18.8571429
2023-07-28,ga,2.2857143
2023-07-28,hi,0.5714286
2023-07-28,ia,0
2023-07-28,id,0.4285714
2023-07-28,il,1.4285714
2023-07-28,in,0.5714286
2023-07-28,ks,0.2857143
2023-07-28,ky,1.2857143
2023-07-28,la,1.7142857
2023-07-28,ma,0.5714286
2023-07-28,md,2
2023-07-28,me,0.4285714
2023-07-28,mi,0.5714286
2023-07-28,mn,0.4285714
2023-07-28,mo,1.4285714
2023-07-28,ms,2.4285714
2023-07-28,mt,0
2023-07-28,nc,1.2857143
2023-07-28,nd,0.1428571
2023-07-28,ne,0.1428571
2023-07-28,nh,0.1428571
2023-07-28,nj,1.1428571
2023-07-28,nm,0
2023-07-28,nv,0.7142857
2023-07-28,ny,2.7142857
2023-07-28,oh,1.2857143
2023-07-28,ok,2
2023-07-28,or,0.2857143
2023-07-28,pa,5.5714286
2023-07-28,pr,6
2023-07-28,ri,0
2023-07-28,sc,2.8571429
2023-07-28,sd,0
2023-07-28,tn,2.2857143
2023-07-28,tx,11.2857143
2023-07-28,ut,0.1428571
2023-07-28,va,2.7142857
2023-07-28,vi,0
2023-07-28,vt,0
2023-07-28,wa,2.5714286
2023-07-28,wi,0.2857143
2023-07-28,wv,0.4285714
2023-07-28,wy,0.2857143
2023-07-29,ak,0
2023-07-29,al,4.5714286
2023-07-29,ar,0.7142857
2023-07-29,as,0
2023-07-29,az,2.4285714
2023-07-29,ca,4.8571429
2023-07-29,co,0.2857143
2023-07-29,ct,0.8571429
2023-07-29,dc,0.1428571
2023-07-29,de,0
2023-07-29,fl,18.4285714
2023-07-29,ga,2.4285714
2023-07-29,hi,0.7142857
2023-07-29,ia,0
2023-07-29,id,0.4285714
2023-07-29,il,1
2023-07-29,in,0.5714286
2023-07-29,ks,0.2857143
2023-07-29,ky,1.4285714
2023-07-29,la,1.4285714
2023-07-29,ma,0.4285714
2023-07-29,md,1.7142857
2023-07-29,me,0.4285714
2023-07-29,mi,0.7142857
2023-07-29,mn,0.5714286
2023-07-29,mo,1.4285714
2023-07-29,ms,2.2857143
2023-07-29,mt,0
2023-07-29,nc,1.2857143
2023-07-29,nd,0.1428571
2023-07-29,ne,0.1428571
2023-07-29,nh,0.1428571
2023-07-29,nj,1.1428571
2023-07-29,nm,0.1428571
2023-07-29,nv,0.2857143
2023-07-29,ny,3
2023-07-29,oh,1.4285714
2023-07-29,ok,2
2023-07-29,or,0.2857143
2023-07-29,pa,5.7142857
2023-07-29,pr,5.8571429
2023-07-29,ri,0
2023-07-29,sc,2.2857143
2023-07-29,sd,0
2023-07-29,tn,2.2857143
2023-07-29,tx,11.7142857
2023-07-29,ut,0
2023-07-29,va,2.7142857
2023-07-29,vi,0
2023-07-29,vt,0
2023-07-29,wa,2.8571429
2023-07-29,wi,0.2857143
2023-07-29,wv,0.2857143
2023-07-29,wy,0.2857143
2023-07-30,ak,0.1428571
2023-07-30,al,4.1428571
2023-07-30,ar,0.7142857
2023-07-30,as,0
2023-07-30,az,1.7142857
2023-07-30,ca,5.1428571
2023-07-30,co,0.2857143
2023-07-30,ct,1
2023-07-30,dc,0.1428571
2023-07-30,de,0
2023-07-30,fl,19
2023-07-30,ga,2.1428571
2023-07-30,hi,0.8571429
2023-07-30,ia,0
2023-07-30,id,0.4285714
2023-07-30,il,0.8571429
2023-07-30,in,0.5714286
2023-07-30,ks,0.2857143
2023-07-30,ky,1.7142857
2023-07-30,la,1.8571429
2023-07-30,ma,0.5714286
2023-07-30,md,1.4285714
2023-07-30,me,0.4285714
2023-07-30,mi,0.4285714
2023-07-30,mn,0.5714286
2023-07-30,mo,1.1428571
2023-07-30,ms,2.4285714
2023-07-30,mt,0
2023-07-30,nc,1.4285714
2023-07-30,nd,0.1428571
2023-07-30,ne,0
2023-07-30,nh,0.1428571
2023-07-30,nj,0.8571429
2023-07-30,nm,0.1428571
2023-07-30,nv,0.2857143
2023-07-30,ny,3.1428571
2023-07-30,oh,1
2023-07-30,ok,1.5714286
2023-07-30,or,0.1428571
2023-07-30,pa,5.2857143
2023-07-30,pr,4.8571429
2023-07-30,ri,0
2023-07-30,sc,2.2857143
2023-07-30,sd,0.1428571
2023-07-30,tn,2
2023-07-30,tx,11.8571429
2023-07-30,ut,0
2023-07-30,va,2.8571429
2023-07-30,vi,0
2023-07-30,vt,0
2023-07-30,wa,2.8571429
2023-07-30,wi,0.2857143
2023-07-30,wv,0.2857143
2023-07-30,wy,0.1428571
2023-07-31,ak,0.1428571
2023-07-31,al,3.5714286
2023-07-31,ar,1
2023-07-31,as,0
2023-07-31,az,1.5714286
2023-07-31,ca,4.7142857
2023-07-31,co,0.2857143
2023-07-31,ct,1.2857143
2023-07-31,dc,0.1428571
2023-07-31,de,0
2023-07-31,fl,18.8571429
2023-07-31,ga,1.5714286
2023-07-31,hi,0.7142857
2023-07-31,ia,0
2023-07-31,id,0.4285714
2023-07-31,il,1
2023-07-31,in,0.4285714
2023-07-31,ks,0.2857143
2023-07-31,ky,1.8571429
2023-07-31,la,1.7142857
2023-07-31,ma,0.5714286
2023-07-31,md,1.5714286
2023-07-31,me,0.4285714
2023-07-31,mi,0.4285714
2023-07-31,mn,0.7142857
2023-07-31,mo,1
2023-07-31,ms,2
2023-07-31,mt,0
2023-07-31,nc,1.4285714
2023-07-31,nd,0.1428571
2023-07-31,ne,0
2023-07-31,nh,0.1428571
2023-07-31,nj,1.1428571
2023-07-31,nm,0.1428571
2023-07-31,nv,0.4285714
2023-07-31,ny,4
2023-07-31,oh,1.2857143
2023-07-31,ok,1.4285714
2023-07-31,or,0.2857143
2023-07-31,pa,5.5714286
2023-07-31,pr,5
2023-07-31,ri,0
2023-07-31,sc,2.7142857
2023-07-31,sd,0.1428571
2023-07-31,tn,2.4285714
2023-07-31,tx,11.5714286
2023-07-31,ut,0.1428571
2023-07-31,va,3.4285714
2023-07-31,vi,0
2023-07-31,vt,0
2023-07-31,wa,3.1428571
2023-07-31,wi,0.1428571
2023-07-31,wv,0.2857143
2023-07-31,wy,0.1428571
2023-08-01,ak,0.1428571
2023-08-01,al,2.7142857
2023-08-01,ar,1.5714286
2023-08-01,as,0
2023-08-01,az,1.4285714
2023-08-01,ca,4.7142857
2023-08-01,co,0.2857143
2023-08-01,ct,1.1428571
2023-08-01,dc,0.1428571
2023-08-01,de,0
2023-08-01,fl,19.8571429
2023-08-01,ga,1.5714286
2023-08-01,hi,0.5714286
2023-08-01,ia,0
2023-08-01,id,0.4285714
2023-08-01,il,1
2023-08-01,in,0.4285714
2023-08-01,ks,0.2857143
2023-08-01,ky,1.5714286
2023-08-01,la,1.8571429
2023-08-01,ma,0.5714286
2023-08-01,md,1.5714286
2023-08-01,me,0.5714286
2023-08-01,mi,0.5714286
2023-08-01,mn,0.7142857
2023-08-01,mo,1
2023-08-01,ms,1.8571429
2023-08-01,mt,0
2023-08-01,nc,1.5714286
2023-08-01,nd,0
2023-08-01,ne,0.1428571
2023-08-01,nh,0.2857143
2023-08-01,nj,1.2857143
2023-08-01,nm,0.2857143
2023-08-01,nv,0.5714286
2023-08-01,ny,4.4285714
2023-08-01,oh,1.4285714
2023-08-01,ok,0.8571429
2023-08-01,or,0.2857143
2023-08-01,pa,6.7142857
2023-08-01,pr,5
2023-08-01,ri,0
2023-08-01,sc,3
2023-08-01,sd,0.1428571
2023-08-01,tn,2.4285714
2023-08-01,tx,11.5714286
2023-08-01,ut,0.1428571
2023-08-01,va,3.5714286
2023-08-01,vi,0
2023-08-01,vt,0
2023-08-01,wa,2.7142857
2023-08-01,wi,0.1428571
2023-08-01,wv,0.2857143
2023-08-01,wy,0
2023-08-02,ak,0.1428571
2023-08-02,al,2.5714286
2023-08-02,ar,1.4285714
2023-08-02,as,0
2023-08-02,az,1.5714286
2023-08-02,ca,5.4285714
2023-08-02,co,0.1428571
2023-08-02,ct,1
2023-08-02,dc,0
2023-08-02,de,0
2023-08-02,fl,18.8571429
2023-08-02,ga,1.8571429
2023-08-02,hi,0.5714286
2023-08-02,ia,0.1428571
2023-08-02,id,0.1428571
2023-08-02,il,1.2857143
2023-08-02,in,0.5714286
2023-08-02,ks,0.2857143
2023-08-02,ky,1.2857143
2023-08-02,la,1.7142857
2023-08-02,ma,0.8571429
2023-08-02,md,1.2857143
2023-08-02,me,0.2857143
2023-08-02,mi,0.5714286
2023-08-02,mn,0.5714286
2023-08-02,mo,0.8571429
2023-08-02,ms,2
2023-08-02,mt,0
2023-08-02,nc,1.5714286
2023-08-02,nd,0
2023-08-02,ne,0.1428571
2023-08-02,nh,0.2857143
2023-08-02,nj,1.4285714
2023-08-02,nm,0.2857143
2023-08-02,nv,0.7142857
2023-08-02,ny,4.7142857
2023-08-02,oh,1.4285714
2023-08-02,ok,0.7142857
2023-08-02,or,0.5714286
2023-08-02,pa,6.8571429
2023-08-02,pr,4.7142857
2023-08-02,ri,0
2023-08-02,sc,2.8571429
2023-08-02,sd,0.1428571
2023-08-02,tn,2.7142857
2023-08-02,tx,12.1428571
2023-08-02,ut,0.1428571
2023-08-02,va,3.8571429
2023-08-02,vi,0
2023-08-02,vt,0
2023-08-02,wa,2.7142857
2023-08-02,wi,0.1428571
2023-08-02,wv,0.2857143
2023-08-02,wy,0
2023-08-03,ak,0.1428571
2023-08-03,al,2.2857143
2023-08-03,ar,1.4285714
2023-08-03,as,0
2023-08-03,az,1.7142857
2023-08-03,ca,5.7142857
2023-08-03,co,0.1428571
2023-08-03,ct,0.8571429
2023-08-03,dc,0
2023-08-03,de,0
2023-08-03,fl,19.7142857
2023-08-03,ga,2.4285714
2023-08-03,hi,1
2023-08-03,ia,0.1428571
2023-08-03,id,0.1428571
2023-08-03,il,1.7142857
2023-08-03,in,1
2023-08-03,ks,0.2857143
2023-08-03,ky,1.1428571
2023-08-03,la,1.8571429
2023-08-03,ma,0.8571429
2023-08-03,md,1.1428571
2023-08-03,me,0.2857143
2023-08-03,mi,0.5714286
2023-08-03,mn,0.4285714
2023-08-03,mo,0.7142857
2023-08-03,ms,1.7142857
2023-08-03,mt,0
2023-08-03,nc,1.2857143
2023-08-03,nd,0
2023-08-03,ne,0.1428571
2023-08-03,nh,0.2857143
2023-08-03,nj,1.8571429
2023-08-03,nm,0.2857143
2023-08-03,nv,0.8571429
2023-08-03,ny,4.8571429
2023-08-03,oh,1.5714286
2023-08-03,ok,0.7142857
2023-08-03,or,0.4285714
2023-08-03,pa,7.1428571
2023-08-03,pr,5
2023-08-03,ri,0
2023-08-03,sc,2.8571429
2023-08-03,sd,0.1428571
2023-08-03,tn,2.7142857
2023-08-03,tx,12.8571429
2023-08-03,ut,0.1428571
2023-08-03,va,4.1428571
2023-08-03,vi,0
2023-08-03,vt,0
2023-08-03,wa,2.8571429
2023-08-03,wi,0.1428571
2023-08-03,wv,0.2857143
2023-08-03,wy,0
2023-08-04,ak,0.2857143
2023-08-04,al,1.8571429
2023-08-04,ar,1.5714286
2023-08-04,as,0
2023-08-04,az,1.5714286
2023-08-04,ca,6.1428571
2023-08-04,co,0.4285714
2023-08-04,ct,0.7142857
2023-08-04,dc,0
2023-08-04,de,0
2023-08-04,fl,19.2857143
2023-08-04,ga,2.7142857
2023-08-04,hi,0.8571429
2023-08-04,ia,0.1428571
2023-08-04,id,0.2857143
2023-08-04,il,1.7142857
2023-08-04,in,1
2023-08-04,ks,0.1428571
2023-08-04,ky,1.2857143
2023-08-04,la,1.5714286
2023-08-04,ma,0.8571429
2023-08-04,md,1
2023-08-04,me,0.2857143
2023-08-04,mi,0.5714286
2023-08-04,mn,0.2857143
2023-08-04,mo,0.5714286
2023-08-04,ms,1.2857143
2023-08-04,mt,0
2023-08-04,nc,1.1428571
2023-08-04,nd,0
2023-08-04,ne,0.1428571
2023-08-04,nh,0.1428571
2023-08-04,nj,2.1428571
2023-08-04,nm,0.2857143
2023-08-04,nv,0.8571429
2023-08-04,ny,4.7142857
2023-08-04,oh,1.2857143
2023-08-04,ok,0.8571429
2023-08-04,or,0.4285714
2023-08-04,pa,7.2857143
2023-08-04,pr,4.1428571
2023-08-04,ri,0
2023-08-04,sc,2.5714286
2023-08-04,sd,0.2857143
2023-08-04,tn,3.1428571
2023-08-04,tx,13.5714286
2023-08-04,ut,0.1428571
2023-08-04,va,4.4285714
2023-08-04,vi,0
2023-08-04,vt,0
2023-08-04,wa,2.8571429
2023-08-04,wi,0.1428571
2023-08-04,wv,0.1428571
2023-08-04,wy,0
2023-08-05,ak,0.2857143
2023-08-05,al,1.7142857
2023-08-05,ar,1.5714286
2023-08-05,as,0
2023-08-05,az,1.8571429
2023-08-05,ca,6.8571429
2023-08-05,co,0.4285714
2023-08-05,ct,0.5714286
2023-08-05,dc,0
2023-08-05,de,0
2023-08-05,fl,18.5714286
2023-08-05,ga,3.1428571
2023-08-05,hi,0.7142857
2023-08-05,ia,0.1428571
2023-08-05,id,0.4285714
2023-08-05,il,1.7142857
2023-08-05,in,1.4285714
2023-08-05,ks,0.1428571
2023-08-05,ky,1
2023-08-05,la,1.7142857
2023-08-05,ma,1
2023-08-05,md,0.8571429
2023-08-05,me,0.2857143
2023-08-05,mi,0.5714286
2023-08-05,mn,0.1428571
2023-08-05,mo,0.5714286
2023-08-05,ms,1.5714286
2023-08-05,mt,0
2023-08-05,nc,1.2857143
2023-08-05,nd,0
2023-08-05,ne,0.1428571
2023-08-05,nh,0.1428571
2023-08-05,nj,2.2857143
2023-08-05,nm,0.1428571
2023-08-05,nv,0.8571429
2023-08-05,ny,4.2857143
2023-08-05,oh,1.2857143
2023-08-05,ok,0.8571429
2023-08-05,or,0.5714286
2023-08-05,pa,6.7142857
2023-08-05,pr,4.4285714
2023-08-05,ri,0
2023-08-05,sc,2.4285714
2023-08-05,sd,0.2857143
2023-08-05,tn,3.5714286
2023-08-05,tx,13.2857143
2023-08-05,ut,0.1428571
2023-08-05,va,4.5714286
2023-08-05,vi,0
2023-08-05,vt,0
2023-08-05,wa,2.5714286
2023-08-05,wi,0.1428571
2023-08-05,wv,0.1428571
2023-08-05,wy,0
2023-08-06,ak,0.1428571
2023-08-06,al,1.5714286
2023-08-06,ar,1.4285714
2023-08-06,as,0
2023-08-06,az,2
2023-08-06,ca,6.4285714
2023-08-06,co,0.4285714
2023-08-06,ct,0.2857143
2023-08-06,dc,0
2023-08-06,de,0
2023-08-06,fl,19.5714286
2023-08-06,ga,3.7142857
2023-08-06,hi,0.8571429
2023-08-06,ia,0.1428571
2023-08-06,id,0.5714286
2023-08-06,il,1.8571429
2023-08-06,in,1.4285714
2023-08-06,ks,0
2023-08-06,ky,0.7142857
2023-08-06,la,1.4285714
2023-08-06,ma,0.8571429
2023-08-06,md,1
2023-08-06,me,0.2857143
2023-08-06,mi,0.7142857
2023-08-06,mn,0.1428571
2023-08-06,mo,0.8571429
2023-08-06,ms,1.5714286
2023-08-06,mt,0
2023-08-06,nc,1.4285714
2023-08-06,nd,0
2023-08-06,ne,0.1428571
2023-08-06,nh,0.1428571
2023-08-06,nj,2.2857143
2023-08-06,nm,0.1428571
2023-08-06,nv,1.1428571
2023-08-06,ny,4.2857143
2023-08-06,oh,1.7142857
2023-08-06,ok,0.8571429
2023-08-06,or,0.5714286
2023-08-06,pa,6.7142857
2023-08-06,pr,4.4285714
2023-08-06,ri,0
2023-08-06,sc,2
2023-08-06,sd,0.1428571
2023-08-06,tn,3.4285714
2023-08-06,tx,14.2857143
2023-08-06,ut,0.1428571
2023-08-06,va,4
2023-08-06,vi,0
2023-08-06,vt,0
2023-08-06,wa,2.5714286
2023-08-06,wi,0.1428571
2023-08-06,wv,0.1428571
2023-08-06,wy,0
2023-08-07,ak,0.2857143
2023-08-07,al,1.4285714
2023-08-07,ar,1.2857143
2023-08-07,as,0
2023-08-07,az,1.5714286
2023-08-07,ca,7.2857143
2023-08-07,co,0.4285714
2023-08-07,ct,0.1428571
2023-08-07,dc,0
2023-08-07,de,0
2023-08-07,fl,20.1428571
2023-08-07,ga,4.2857143
2023-08-07,hi,0.8571429
2023-08-07,ia,0.1428571
2023-08-07,id,0.5714286
2023-08-07,il,2.2857143
2023-08-07,in,1.8571429
2023-08-07,ks,0.1428571
2023-08-07,ky,0.4285714
2023-08-07,la,1.4285714
2023-08-07,ma,0.8571429
2023-08-07,md,0.7142857
2023-08-07,me,0.1428571
2023-08-07,mi,0.7142857
2023-08-07,mn,0
2023-08-07,mo,1
2023-08-07,ms,2.2857143
2023-08-07,mt,0
2023-08-07,nc,1.2857143
2023-08-07,nd,0
2023-08-07,ne,0.1428571
2023-08-07,nh,0.1428571
2023-08-07,nj,2.1428571
2023-08-07,nm,0.1428571
2023-08-07,nv,1
2023-08-07,ny,3.7142857
2023-08-07,oh,1.5714286
2023-08-07,ok,1.2857143
2023-08-07,or,0.4285714
2023-08-07,pa,6.7142857
2023-08-07,pr,4.4285714
2023-08-07,ri,0
2023-08-07,sc,1.5714286
2023-08-07,sd,0.1428571
2023-08-07,tn,3
2023-08-07,tx,16.2857143
2023-08-07,ut,0
2023-08-07,va,4
2023-08-07,vi,0
2023-08-07,vt,0
2023-08-07,wa,2.4285714
2023-08-07,wi,0.1428571
2023-08-07,wv,0
2023-08-07,wy,0.1428571
2023-08-08,ak,0.2857143
2023-08-08,al,1.1428571
2023-08-08,ar,0.8571429
2023-08-08,as,0
2023-08-08,az,1.5714286
2023-08-08,ca,7.2857143
2023-08-08,co,0.4285714
2023-08-08,ct,0.1428571
2023-08-08,dc,0
2023-08-08,de,0.1428571
2023-08-08,fl,19.5714286
2023-08-08,ga,4.2857143
2023-08-08,hi,1.1428571
2023-08-08,ia,0.1428571
2023-08-08,id,0.5714286
2023-08-08,il,2.4285714
2023-08-08,in,2
2023-08-08,ks,0.1428571
2023-08-08,ky,0.2857143
2023-08-08,la,1.1428571
2023-08-08,ma,1.1428571
2023-08-08,md,0.5714286
2023-08-08,me,0
2023-08-08,mi,1
2023-08-08,mn,0
2023-08-08,mo,1
2023-08-08,ms,2.4285714
2023-08-08,mt,0
2023-08-08,nc,1.2857143
2023-08-08,nd,0.1428571
2023-08-08,ne,0
2023-08-08,nh,0
2023-08-08,nj,1.8571429
2023-08-08,nm,0
2023-08-08,nv,1.1428571
2023-08-08,ny,3.8571429
2023-08-08,oh,1.4285714
2023-08-08,ok,1.2857143
2023-08-08,or,0.4285714
2023-08-08,pa,6.1428571
2023-08-08,pr,4.8571429
2023-08-08,ri,0
2023-08-08,sc,1.2857143
2023-08-08,sd,0.1428571
2023-08-08,tn,3
2023-08-08,tx,16.8571429
2023-08-08,ut,0.1428571
2023-08-08,va,3.8571429
2023-08-08,vi,0
2023-08-08,vt,0
2023-08-08,wa,2.4285714
2023-08-08,wi,0.4285714
2023-08-08,wv,0
2023-08-08,wy,0.1428571
2023-08-09,ak,0.2857143
2023-08-09,al,0.8571429
2023-08-09,ar,1.1428571
2023-08-09,as,0
2023-08-09,az,1.4285714
2023-08-09,ca,6
2023-08-09,co,0.5714286
2023-08-09,ct,0.2857143
2023-08-09,dc,0
2023-08-09,de,0.1428571
2023-08-09,fl,19.7142857
2023-08-09,ga,4.4285714
2023-08-09,hi,1
2023-08-09,ia,0
2023-08-09,id,0.7142857
2023-08-09,il,2.1428571
2023-08-09,in,1.7142857
2023-08-09,ks,0.1428571
2023-08-09,ky,0.5714286
2023-08-09,la,0.8571429
2023-08-09,ma,1
2023-08-09,md,0.8571429
2023-08-09,me,0
2023-08-09,mi,1.2857143
2023-08-09,mn,0
2023-08-09,mo,0.5714286
2023-08-09,ms,3
2023-08-09,mt,0
2023-08-09,nc,1.4285714
2023-08-09,nd,0.1428571
2023-08-09,ne,0
2023-08-09,nh,0
2023-08-09,nj,1.5714286
2023-08-09,nm,0
2023-08-09,nv,1.1428571
2023-08-09,ny,3.5714286
2023-08-09,oh,1.5714286
2023-08-09,ok,1.2857143
2023-08-09,or,0.1428571
2023-08-09,pa,6.4285714
2023-08-09,pr,5
2023-08-09,ri,0
2023-08-09,sc,1
2023-08-09,sd,0.2857143
2023-08-09,tn,2.4285714
2023-08-09,tx,16.8571429
2023-08-09,ut,0.1428571
2023-08-09,va,4
2023-08-09,vi,0
2023-08-09,vt,0
2023-08-09,wa,2.7142857
2023-08-09,wi,0.4285714
2023-08-09,wv,0
2023-08-09,wy,0.1428571
2023-08-10,ak,0.2857143
2023-08-10,al,1.2857143
2023-08-10,ar,1.2857143
2023-08-10,as,0
2023-08-10,az,1.1428571
2023-08-10,ca,5.7142857
2023-08-10,co,0.4285714
2023-08-10,ct,0.7142857
2023-08-10,dc,0.1428571
2023-08-10,de,0.1428571
2023-08-10,fl,19.5714286
2023-08-10,ga,3.7142857
2023-08-10,hi,0.5714286
2023-08-10,ia,0
2023-08-10,id,0.5714286
2023-08-10,il,2.1428571
2023-08-10,in,1.2857143
2023-08-10,ks,0.2857143
2023-08-10,ky,0.7142857
2023-08-10,la,1
2023-08-10,ma,1
2023-08-10,md,0.8571429
2023-08-10,me,0
2023-08-10,mi,1.7142857
2023-08-10,mn,0
2023-08-10,mo,1.1428571
2023-08-10,ms,3.7142857
2023-08-10,mt,0
2023-08-10,nc,1.5714286
2023-08-10,nd,0.1428571
2023-08-10,ne,0
2023-08-10,nh,0.1428571
2023-08-10,nj,1.1428571
2023-08-10,nm,0.1428571
2023-08-10,nv,1
2023-08-10,ny,3.2857143
2023-08-10,oh,1.4285714
2023-08-10,ok,1.4285714
2023-08-10,or,0.2857143
2023-08-10,pa,5.8571429
2023-08-10,pr,5
2023-08-10,ri,0
2023-08-10,sc,1
2023-08-10,sd,0.2857143
2023-08-10,tn,3.2857143
2023-08-10,tx,17.8571429
2023-08-10,ut,0.1428571
2023-08-10,va,4.4285714
2023-08-10,vi,0
2023-08-10,vt,0
2023-08-10,wa,2.8571429
2023-08-10,wi,0.8571429
2023-08-10,wv,0
2023-08-10,wy,0.1428571
2023-08-11,ak,0.1428571
2023-08-11,al,1.2857143
2023-08-11,ar,1.4285714
2023-08-11,as,0
2023-08-11,az,1.2857143
2023-08-11,ca,5
2023-08-11,co,0.1428571
2023-08-11,ct,1
2023-08-11,dc,0.1428571
2023-08-11,de,0.1428571
2023-08-11,fl,19
2023-08-11,ga,4
2023-08-11,hi,0.5714286
2023-08-11,ia,0
2023-08-11,id,0.4285714
2023-08-11,il,1.8571429
2023-08-11,in,1.2857143
2023-08-11,ks,0.2857143
2023-08-11,ky,0.7142857
2023-08-11,la,1
2023-08-11,ma,1.4285714
2023-08-11,md,0.7142857
2023-08-11,me,0
2023-08-11,mi,1.5714286
2023-08-11,mn,0
2023-08-11,mo,1.2857143
2023-08-11,ms,3.8571429
2023-08-11,mt,0
2023-08-11,nc,1.8571429
2023-08-11,nd,0.1428571
2023-08-11,ne,0.1428571
2023-08-11,nh,0.1428571
2023-08-11,nj,0.8571429
2023-08-11,nm,0.1428571
2023-08-11,nv,0.8571429
2023-08-11,ny,3
2023-08-11,oh,1.4285714
2023-08-11,ok,1.5714286
2023-08-11,or,0.5714286
2023-08-11,pa,5.2857143
2023-08-11,pr,5.5714286
2023-08-11,ri,0
2023-08-11,sc,1.1428571
2023-08-11,sd,0.1428571
2023-08-11,tn,3.7142857
2023-08-11,tx,17
2023-08-11,ut,0.1428571
2023-08-11,va,4.5714286
2023-08-11,vi,0
2023-08-11,vt,0
2023-08-11,wa,2.4285714
2023-08-11,wi,0.7142857
2023-08-11,wv,0
2023-08-11,wy,0.1428571
2023-08-12,ak,0.1428571
2023-08-12,al,1.1428571
2023-08-12,ar,1.4285714
2023-08-12,as,0
2023-08-12,az,0.8571429
2023-08-12,ca,4.7142857
2023-08-12,co,0.1428571
2023-08-12,ct,1
2023-08-12,dc,0.1428571
2023-08-12,de,0.1428571
2023-08-12,fl,21.4285714
2023-08-12,ga,3.4285714
2023-08-12,hi,0.8571429
2023-08-12,ia,0
2023-08-12,id,0.2857143
2023-08-12,il,1.8571429
2023-08-12,in,0.8571429
2023-08-12,ks,0.2857143
2023-08-12,ky,0.8571429
2023-08-12,la,0.8571429
2023-08-12,ma,1.4285714
2023-08-12,md,0.7142857
2023-08-12,me,0
2023-08-12,mi,1.7142857
2023-08-12,mn,0
2023-08-12,mo,1.5714286
2023-08-12,ms,3.7142857
2023-08-12,mt,0
2023-08-12,nc,1.4285714
2023-08-12,nd,0.1428571
2023-08-12,ne,0.1428571
2023-08-12,nh,0.1428571
2023-08-12,nj,0.7142857
2023-08-12,nm,0.1428571
2023-08-12,nv,0.8571429
2023-08-12,ny,3.2857143
2023-08-12,oh,1.2857143
2023-08-12,ok,1.5714286
2023-08-12,or,0.7142857
2023-08-12,pa,5.2857143
2023-08-12,pr,5.8571429
2023-08-12,ri,0
2023-08-12,sc,1.1428571
2023-08-12,sd,0.2857143
2023-08-12,tn,3.8571429
2023-08-12,tx,16.8571429
2023-08-12,ut,0.1428571
2023-08-12,va,4.5714286
