"date","rt_raw","rt_loess","incidence_raw","incidence_loess","expected_cases_raw","expected_cases_loess","obs_cases_raw","obs_cases_loess","I_trace_raw","I_trace_loess"
2022-06-30,0.91786463377251,0.935410630579097,3574,3704,61.2910377563436,61.3628227468161,66,66,10486.824967063,10666.4022491225
2022-07-01,0.918485031920963,0.936015423714473,3449,3596,59.6964481183512,60.1243771711685,52,52,10251.3805992654,10489.2159416645
2022-07-02,0.919501889186445,0.936665261841096,3384,3547,58.2015832894092,58.9703282985391,69,69,10021.1543812351,10314.4578364995
2022-07-03,0.92122595042631,0.937357944691867,3385,3562,56.805318093328,57.8999503215313,66,67,9790.12681126852,10135.5313950842
2022-07-04,0.923512309456655,0.938091271999686,3174,3358,55.4758088925348,56.8803505493142,55,56,9593.03531816198,9986.5541585013
2022-07-05,0.926216059668502,0.938863043497456,3292,3488,54.2207065092124,55.9167877803717,56,58,9370.8847940412,9805.99970219639
2022-07-06,0.929192293842452,0.939671058918076,3106,3302,53.0204470001026,54.9848980962775,53,55,9193.5073798386,9664.6558769658
2022-07-07,0.932296105520211,0.940513117994447,3035,3232,51.8794210040177,54.0845566948484,50,52,9016.46134830862,9515.81957578718
2022-07-08,0.935382589523446,0.941387020459472,3043,3241,50.8120021019683,53.2256120463736,55,57,8821.0426228571,9339.92365883353
2022-07-09,0.938306840043285,0.94229056604605,2979,3174,49.7682900244736,52.3525435321353,49,52,8641.02866876093,9172.0459823693
2022-07-10,0.940923951444788,0.943221554487083,3011,3206,48.7411799961881,51.4559767424553,45,47,8484.18436615744,9020.88481683476
2022-07-11,0.943089018357915,0.944177785515472,2905,3094,47.777450319944,50.5843426637387,49,52,8375.91342937368,8914.15659882384
2022-07-12,0.945026480126671,0.945230541527489,2888,3074,46.9311335411047,49.7961248661225,43,45,8273.57549869483,8809.09879066156
2022-07-13,0.947043802578559,0.946443082057978,2840,3022,46.2038443448362,49.0978335187351,45,47,8168.16760425667,8697.67142394965
2022-07-14,0.949120621397113,0.947801172547702,2849,3027,45.545548480123,48.4435464431686,43,46,8056.34974632796,8577.57545812833
2022-07-15,0.951236574228019,0.949290578437423,2784,2956,44.9198076925413,47.8015755017119,44,47,7961.8677211302,8473.49793385448
2022-07-16,0.953371301559267,0.950897065167902,2667,2831,44.3290979222386,47.1792589226474,43,46,7871.73311672426,8372.24806481701
2022-07-17,0.955504439251526,0.9526063981799,2677,2837,43.7722271523391,46.5785762614172,50,53,7744.64238755061,8231.49281644
2022-07-18,0.957615617565748,0.954404342914179,2692,2848,43.1909966615992,45.9419229087956,43,46,7607.08385651842,8078.94946082744
2022-07-19,0.9596844715156,0.956276664811501,2596,2745,42.5527549187638,45.2377844721098,46,49,7501.45229378595,7958.6619958243
2022-07-20,0.961690636299272,0.958209129312627,2553,2697,41.912481143251,44.5248983606522,36,38,7402.8206829228,7845.35359301169
2022-07-21,0.963613747318418,0.960187501858318,2648,2791,41.30837111707,43.8446997618779,39,41,7293.25774424421,7720.97666538771
2022-07-22,0.965466313616065,0.962197547889338,2586,2724,40.7247547257702,43.1831483634974,42,45,7227.0141840608,7641.56637460344
2022-07-23,0.967278063920909,0.964225032846446,2450,2581,40.1998148559175,42.5814076899168,43,46,7188.90537212816,7591.714725576
2022-07-24,0.969054458562167,0.966255722170405,2499,2629,39.7784756876329,42.0872487705956,44,46,7109.04785251287,7499.61093587099
2022-07-25,0.970800949082247,0.968275381301976,2552,2681,39.3898916119912,41.6290081566075,42,44,7014.67355731107,7393.45074799568
2022-07-26,0.972522974336235,0.970269775681921,2463,2588,38.9686683952767,41.1403884387326,29,31,6961.64375642794,7330.66253720836
2022-07-27,0.974225990244988,0.972224670751001,2442,2564,38.5688859710772,40.6777403025957,43,45,6920.82245730338,7281.4908276226
2022-07-28,0.975915480775976,0.974125831949978,2480,2602,38.2346399509995,40.2869853902719,40,42,6869.52675624076,7222.27282158118
2022-07-29,0.977596916783403,0.975959024719614,2483,2603,37.9357697391038,39.9372340053598,33,35,6828.95010080629,7174.86844975817
2022-07-30,0.979275773601695,0.97771001450067,2412,2529,37.6636966638932,39.6194170451,39,41,6811.30509556433,7151.50347015453
2022-07-31,0.980957533105888,0.979364566733908,2469,2585,37.445244296595,39.3606480979964,28,30,6782.75467042506,7117.44135830846
2022-08-01,0.982769062042367,0.980899120283564,2406,2519,37.2678767487241,39.1474058237082,38,40,6762.7641331977,7092.13189547077
2022-08-02,0.984795091150424,0.982310571466911,2435,2545,37.1103250523246,38.9568312052722,36,38,6733.5121671481,7057.30417887535
2022-08-03,0.98697791568253,0.983615371904258,2364,2468,36.9627549842691,38.7776126276323,40,42,6709.42718669938,7026.99810543498
2022-08-04,0.989259851151735,0.984829973215917,2317,2416,36.8151781625912,38.5977572069367,34,36,6667.60989762769,6976.99551873318
2022-08-05,0.991583242486722,0.985970827022199,2357,2451,36.6445323799981,38.3910009077883,35,37,6596.14883037918,6895.08735257774
2022-08-06,0.993890421346955,0.987054384943415,2393,2481,36.4092232289732,38.1124061705387,31,33,6531.94376601015,6818.71042429405
2022-08-07,0.996123656952603,0.988097098599876,2402,2482,36.124466283676,37.7757237364565,41,43,6508.63919931307,6781.87838778988
2022-08-08,0.998225220612358,0.989115419611894,2358,2429,35.8755936858718,37.4663154303428,37,39,6523.02899566419,6780.83812992347
2022-08-09,1.00013736670755,0.990125799599779,2380,2443,35.7309393169339,37.2520608074016,35,37,6534.01531715112,6773.7873010654
2022-08-10,1.00180232467785,0.991144690183842,2417,2471,35.675592877189,37.116515172341,41,43,6537.39889775681,6756.94802156483
2022-08-11,1.00317917278894,0.992188542984395,2374,2419,35.6618344071697,37.0110674112772,37,39,6552.73822364976,6750.40855126496
2022-08-12,1.0043048147878,0.993273809621749,2382,2419,35.6796470978354,36.9263576127776,51,52,6562.45653012651,6737.07634109623
2022-08-13,1.00523817939335,0.994416941716214,2395,2424,35.7193146872925,36.8542581528902,39,40,6563.51254376688,6714.69425915919
2022-08-14,1.00603816877477,0.995634390888102,2414,2435,35.7539117192849,36.7702588919587,40,41,6564.48387320891,6692.44094460077
2022-08-15,1.00676364614737,0.996942608757725,2472,2487,35.7783925835046,36.6722553308171,36,37,6576.69597305422,6681.86383767839
2022-08-16,1.00747361459228,0.998358046945392,2395,2403,35.8168166651905,36.5869917470456,44,45,6619.27076371881,6702.8226088151
2022-08-17,1.00822709943562,0.999897157071415,2443,2446,35.9070636804286,36.5549838753973,39,40,6646.39916756725,6709.53577529894
2022-08-18,1.00908290185876,1.00157639075611,2435,2433,36.035603163998,36.5650443505442,32,33,6664.69426651173,6709.00949635527
2022-08-19,1.01009972196686,1.00341219961978,2370,2364,36.1589814919012,36.5755641389021,25,25,6676.79137496312,6703.997518183
2022-08-20,1.01090237747783,1.00530915724394,2439,2429,36.2583601993381,36.5692844973053,43,43,6659.66536375153,6671.61126809882
2022-08-21,1.01117616207446,1.00716713122229,2430,2420,36.3050630007457,36.5186746961807,34,34,6648.27653164152,6646.61614891021
2022-08-22,1.01107043727171,1.00899551419336,2462,2453,36.3014189009028,36.4268117533633,30,31,6650.55234068487,6638.10176675526
2022-08-23,1.01073465024671,1.01080369879572,2407,2400,36.2950235985042,36.3431262076901,40,40,6673.98742732908,6654.63199634048
