fips,date,beta_est,beta_est_smooth,beta_covidestim,beta_covidestim_smooth,beta_wt,beta_wt_smooth,region_name,county_name
04013,2020-03-18,0.5207049775074074,0.5566003503524456,0.3728562242497578,0.4067327957749626,0.31835561210209223,0.3314791754787353,Phoenix,Maricopa
04013,2020-03-19,0.48738337757950045,0.5378565844194606,0.3522033607714401,0.39494087276317685,0.30834257877220017,0.3252860664407108,Phoenix,Maricopa
04013,2020-03-20,0.45589776597437975,0.5195390060472097,0.3329786880218748,0.3834686095547907,0.2987935810792961,0.31924113271694227,Phoenix,Maricopa
04013,2020-03-21,0.4265137299217146,0.5016847907025394,0.31530600237023165,0.37233778100296655,0.28982681651043096,0.3133537822689552,Phoenix,Maricopa
04013,2020-03-22,0.3994367949715099,0.4843291057135571,0.2992721875021433,0.36156846171702417,0.28149771736482904,0.3076327481873215,Phoenix,Maricopa
04013,2020-03-23,0.3748203302882635,0.4675071184083707,0.2849340964302965,0.3511807263062834,0.2738595923816429,0.30208676356261255,Phoenix,Maricopa
04013,2020-03-24,0.3527741411079319,0.45125399611508743,0.2723278579627266,0.34119464938006405,0.2669703930245567,0.29672456148540005,Phoenix,Maricopa
04013,2020-03-25,0.3333273550601587,0.4356009865731739,0.2614762319438297,0.33162756477693894,0.2608616847044482,0.291553690583103,Phoenix,Maricopa
04013,2020-03-26,0.3164187987103864,0.42056365916753186,0.2523365397410201,0.32248584325249435,0.2555472257939432,0.28657696163052887,Phoenix,Maricopa
04013,2020-03-27,0.3019607997166572,0.4061536636944217,0.24479962978276773,0.3137731147915696,0.2510294072932447,0.2817960009393329,Phoenix,Maricopa
04013,2020-03-28,0.2898628887025161,0.3923826499501043,0.2387753825364698,0.3054930093790039,0.2473053783151927,0.2772124348211696,Phoenix,Maricopa
04013,2020-03-29,0.2800445774611001,0.37926226773083993,0.23419737888079212,0.2976491569996367,0.24435391997698225,0.272827889587694,Phoenix,Maricopa
04013,2020-03-30,0.27240341508698906,0.3668002176057335,0.23102145106523253,0.2902426621851059,0.24214935692140468,0.2686428583907797,Phoenix,Maricopa
04013,2020-03-31,0.26678385345599404,0.35498840323526537,0.22917052901626456,0.28326452765424315,0.24064631941848108,0.2646533017431749,Phoenix,Maricopa
04013,2020-04-01,0.26302606426915814,0.34381477905276026,0.22849813656103388,0.27670323067267866,0.23978960345176636,0.2608540469978463,Phoenix,Maricopa
04013,2020-04-02,0.2609771658548701,0.3332672994915426,0.22886972556704252,0.2705472485060426,0.2395152446466826,0.2572399215077608,Phoenix,Maricopa
