date,New_York,Los_Angeles,Chicago,Houston,Miami,Seattle,Denver,Dallas,Boston,San_Francisco,mean
2022-04-28,7.6,16.1,5.8,22.5,24.3,8.0,15.1,22.1,6.6,11.6,13.969999999999999
2022-04-29,9.4,16.2,10.2,24.1,22.8,9.8,11.7,23.6,7.2,12.5,14.75
2022-04-30,10.9,17.6,13.3,24.3,22.7,10.9,10.8,24.1,7.5,13.0,15.51
2022-05-01,11.8,17.2,11.2,24.4,24.3,10.7,10.2,22.6,10.9,12.6,15.59
2022-05-02,12.0,17.6,9.4,25.6,25.7,9.9,4.9,23.7,9.6,12.4,15.080000000000002
2022-05-03,11.6,17.5,7.1,25.5,25.6,9.9,6.7,18.2,8.9,14.2,14.520000000000001
2022-05-04,13.6,18.0,6.1,26.2,23.9,10.2,6.8,23.7,10.0,12.7,15.12
2022-05-05,15.9,18.5,7.0,25.9,25.1,8.9,10.7,22.1,13.6,11.9,15.960000000000003
2022-05-06,12.2,18.9,7.7,25.1,26.7,8.8,15.6,20.9,12.3,13.7,16.189999999999998
2022-05-07,8.6,18.6,8.6,27.7,25.8,8.9,18.0,25.0,8.4,13.2,16.279999999999998
2022-05-08,9.7,17.1,11.6,28.0,25.7,7.5,15.3,28.1,8.3,11.2,16.25
2022-05-09,12.3,15.8,17.5,28.3,25.5,7.6,14.2,28.4,8.8,10.4,16.880000000000003
2022-05-10,13.9,15.4,23.0,27.7,24.7,9.2,12.3,28.5,10.3,10.5,17.55
2022-05-11,14.6,15.7,20.2,26.7,23.6,9.3,18.0,27.4,10.8,11.2,17.750000000000004
2022-05-12,15.5,18.7,23.7,25.5,22.2,8.6,15.3,27.4,13.5,11.5,18.19
2022-05-13,16.4,22.0,22.8,26.4,23.5,8.3,14.8,27.0,18.6,14.0,19.38
2022-05-14,16.6,24.6,19.4,26.4,24.8,11.1,17.3,27.2,23.1,15.1,20.559999999999995
2022-05-15,18.1,21.6,17.6,27.0,25.1,12.0,17.2,27.8,20.8,14.2,20.14
2022-05-16,19.0,18.1,18.4,28.0,24.7,12.1,18.5,27.1,19.8,13.1,19.880000000000003
2022-05-17,17.7,17.6,12.6,27.5,25.1,10.1,19.4,29.4,18.0,13.6,19.1
2022-05-18,16.4,18.1,12.5,28.1,26.9,10.3,19.1,28.9,16.3,16.2,19.28
2022-05-19,15.5,17.4,19.9,27.8,27.4,8.8,20.5,28.9,14.3,17.6,19.810000000000002
2022-05-20,16.6,16.8,22.0,28.7,25.5,9.6,3.9,27.2,15.1,17.0,18.240000000000002
2022-05-21,23.4,17.8,14.5,28.1,28.1,11.5,1.5,25.1,21.1,14.0,18.509999999999998
2022-05-22,25.2,16.8,12.6,24.7,28.3,13.1,6.0,18.6,26.6,14.7,18.659999999999997
2022-05-23,19.0,16.2,10.7,23.6,27.5,13.2,9.1,21.1,17.7,15.9,17.4
2022-05-24,15.9,18.0,11.6,23.4,27.8,11.8,8.7,21.6,13.7,16.2,16.869999999999997
2022-05-25,14.6,18.4,17.9,23.2,28.2,13.9,11.1,18.6,15.1,16.3,17.73
2022-05-26,15.9,18.3,20.0,24.6,27.7,12.5,17.0,21.5,16.5,13.2,18.72
2022-05-27,19.8,17.3,12.3,26.6,27.6,12.8,19.6,23.3,21.5,13.3,19.410000000000004
2022-05-28,20.3,16.7,15.5,26.0,27.1,10.3,19.4,27.0,20.4,13.0,19.57
2022-05-29,19.3,18.3,21.0,27.2,24.6,10.8,16.1,28.6,19.5,14.6,20.0
2022-05-30,22.3,18.6,24.2,27.4,24.4,10.9,13.1,28.7,24.0,14.2,20.779999999999998
2022-05-31,26.9,19.1,24.5,27.6,24.5,12.5,10.7,29.2,18.6,15.1,20.869999999999997
2022-06-01,18.0,20.6,17.3,27.3,24.8,13.7,9.0,27.6,15.0,14.6,18.79
2022-06-02,20.8,19.8,17.5,26.9,25.0,15.4,12.6,24.1,14.8,14.2,19.11
2022-06-03,20.7,18.6,19.8,26.8,24.5,14.4,15.1,23.3,14.3,13.6,19.110000000000003
2022-06-04,20.0,19.1,15.7,25.7,25.3,14.1,17.9,24.6,17.3,14.1,19.38
2022-06-05,18.5,20.1,17.6,27.5,25.6,14.6,19.1,25.3,17.8,16.5,20.26
2022-06-06,20.0,20.9,19.9,28.7,25.9,12.8,18.3,28.7,19.1,15.5,20.98
2022-06-07,19.9,21.5,13.2,29.0,24.9,14.3,17.7,29.3,21.2,14.5,20.55
2022-06-08,22.9,21.2,14.8,29.7,25.2,15.6,18.6,28.0,21.4,14.7,21.21
2022-06-09,22.8,21.4,17.1,29.6,25.0,12.6,21.1,26.5,20.6,17.3,21.4
2022-06-10,20.6,22.1,18.3,29.9,25.5,15.6,23.1,28.6,19.5,19.6,22.279999999999998
2022-06-11,20.2,21.5,18.3,30.5,25.7,15.0,25.4,31.9,20.0,17.6,22.61
2022-06-12,19.2,20.7,14.0,30.4,27.1,12.3,24.6,33.2,19.8,15.3,21.660000000000004
2022-06-13,23.2,20.8,20.0,30.2,27.9,12.4,26.6,32.4,22.3,16.1,23.19
2022-06-14,22.5,21.4,29.1,29.5,26.6,12.3,20.8,31.5,21.3,16.9,23.190000000000005
2022-06-15,21.5,21.4,30.5,30.0,27.4,12.4,21.2,31.1,18.9,15.7,23.009999999999998
2022-06-16,20.0,21.2,28.6,29.9,27.9,14.3,23.2,32.0,19.3,14.4,23.080000000000005
2022-06-17,25.2,20.2,23.8,29.2,26.7,12.9,25.2,30.5,24.0,13.8,23.15
2022-06-18,19.0,19.6,16.7,29.5,27.0,13.3,25.5,27.6,18.3,14.1,21.06
2022-06-19,17.5,20.5,21.4,30.8,27.2,13.7,25.8,30.0,13.8,15.7,21.64
2022-06-20,19.8,24.3,26.7,30.8,26.6,14.1,24.6,31.6,17.3,17.3,23.31
2022-06-21,20.1,23.4,29.5,29.2,26.8,16.0,20.7,32.4,17.5,21.8,23.740000000000002
2022-06-22,18.5,22.7,26.2,29.6,26.7,14.7,20.5,31.8,16.5,18.4,22.560000000000002
2022-06-23,19.3,22.2,22.7,30.8,26.8,14.4,23.8,32.3,18.1,14.2,22.46
2022-06-24,20.9,21.2,24.7,30.4,28.4,15.4,23.7,33.4,20.5,13.4,23.2
2022-06-25,24.3,20.4,22.4,30.3,26.8,18.4,18.1,33.3,23.5,14.0,23.15
2022-06-26,24.9,21.5,22.8,30.4,27.6,20.0,18.2,32.6,26.2,13.7,23.789999999999996
2022-06-27,23.6,23.3,18.4,28.5,27.3,21.1,21.7,27.2,23.3,14.1,22.85
2022-06-28,22.3,24.5,21.7,27.8,28.2,15.5,23.8,28.3,20.8,15.5,22.840000000000003
2022-06-29,22.9,24.0,23.0,27.2,27.9,15.6,24.8,28.6,22.2,14.0,23.02
2022-06-30,24.2,23.1,27.5,25.5,28.0,16.5,21.9,30.0,22.1,13.5,23.23
2022-07-01,26.6,22.2,22.8,26.2,29.1,16.9,20.7,29.7,26.1,13.5,23.38
2022-07-02,25.7,21.2,22.0,27.6,28.9,15.9,22.7,29.3,25.2,13.7,23.22
2022-07-03,25.5,20.3,22.8,29.2,29.2,14.7,24.1,31.3,25.2,13.9,23.619999999999997
2022-07-04,24.1,20.2,25.9,29.1,29.2,15.1,25.3,33.2,23.3,15.9,24.13
2022-07-05,24.3,20.7,25.4,29.6,27.8,15.7,24.9,33.6,23.4,16.6,24.2
2022-07-06,26.8,21.2,20.3,28.8,27.6,17.9,21.6,34.1,24.5,15.9,23.869999999999997
2022-07-07,23.6,21.6,22.3,29.3,28.2,17.8,23.2,34.0,21.7,14.8,23.65
2022-07-08,23.6,21.1,21.4,30.5,27.9,17.7,24.2,34.7,24.1,16.3,24.15
2022-07-09,24.2,21.8,19.8,31.8,28.3,17.0,27.5,33.5,21.6,15.1,24.059999999999995
2022-07-10,22.6,22.4,21.9,31.2,28.7,17.5,27.0,33.4,20.6,15.1,24.04
2022-07-11,22.6,20.8,24.5,31.9,29.4,19.0,21.8,33.5,23.8,15.4,24.270000000000003
2022-07-12,26.5,19.9,24.4,30.4,29.1,18.6,24.2,34.0,25.8,15.6,24.849999999999998
2022-07-13,26.7,20.1,21.1,30.7,29.0,16.6,25.7,34.1,25.8,15.6,24.54
2022-07-14,26.4,20.8,19.9,26.8,26.8,16.9,25.9,31.7,22.9,16.0,23.41
2022-07-15,24.3,22.2,20.6,27.4,26.4,18.1,25.6,32.1,22.2,15.5,23.439999999999998
2022-07-16,23.5,23.3,20.5,28.0,25.5,17.8,26.4,32.7,23.2,15.9,23.68
2022-07-17,24.3,23.6,21.0,30.0,27.5,16.0,27.4,34.9,24.8,15.4,24.490000000000002
2022-07-18,25.1,24.1,23.6,30.7,29.1,16.6,29.1,35.4,24.1,14.9,25.270000000000003
2022-07-19,27.2,24.0,25.1,31.1,28.6,17.8,27.8,35.6,27.8,14.1,25.910000000000004
2022-07-20,28.2,23.7,26.5,31.3,28.9,19.0,25.7,35.4,29.0,13.6,26.130000000000003
2022-07-21,28.6,23.5,25.2,30.8,29.0,19.4,26.7,33.5,28.9,13.2,25.880000000000003
2022-07-22,27.6,22.3,25.4,29.5,27.2,17.6,27.4,33.1,29.5,14.4,25.4
2022-07-23,28.1,21.6,25.2,28.2,27.7,16.8,26.9,32.3,30.1,13.3,25.020000000000003
2022-07-24,30.0,21.4,25.7,28.9,29.0,18.7,22.5,33.8,31.4,13.9,25.53
2022-07-25,27.2,21.8,20.8,29.7,28.8,20.4,23.8,34.3,27.6,13.9,24.830000000000002
2022-07-26,24.6,21.5,21.1,29.7,26.4,22.9,23.2,34.3,23.3,15.4,24.240000000000002
2022-07-27,23.9,21.2,23.4,28.9,28.1,23.1,23.4,34.2,23.2,15.3,24.47
2022-07-28,26.1,22.3,22.1,28.5,28.8,22.5,20.3,33.7,25.8,13.2,24.330000000000002
2022-07-29,26.4,23.1,21.0,27.9,28.0,22.6,21.7,32.2,28.0,13.9,24.479999999999997
2022-07-30,26.4,23.8,21.6,27.5,29.0,23.4,24.1,29.1,26.4,14.3,24.560000000000002
2022-07-31,24.5,24.6,23.2,29.4,29.5,23.0,25.1,32.8,25.2,14.8,25.209999999999997
2022-08-01,23.2,24.1,25.1,28.6,29.0,21.8,25.7,33.5,24.8,16.3,25.21
2022-08-02,27.0,22.7,24.6,29.1,29.1,18.4,27.1,34.2,27.0,15.8,25.5
2022-08-03,25.5,22.9,25.6,30.7,28.8,18.3,24.8,34.4,24.8,15.2,25.1
2022-08-04,27.3,23.5,22.8,30.8,28.4,16.9,26.3,34.1,29.0,16.6,25.57
2022-08-05,28.0,24.4,23.5,28.0,27.6,17.1,27.3,34.4,26.7,17.1,25.41
2022-08-06,27.7,24.3,26.8,26.6,28.9,19.0,24.7,31.5,27.3,17.6,25.44
2022-08-07,28.4,25.4,25.1,28.2,26.7,20.4,22.6,31.9,28.5,16.6,25.380000000000003
2022-08-08,29.6,25.4,22.9,28.1,27.7,21.1,22.7,33.1,29.3,16.6,25.65
2022-08-09,30.0,26.1,19.2,28.5,28.3,19.8,25.3,30.4,28.7,17.0,25.330000000000002
2022-08-10,26.3,26.4,20.7,28.6,29.4,18.4,26.1,29.7,21.0,17.6,24.419999999999998
2022-08-11,26.4,25.3,21.1,28.0,29.2,19.0,27.2,30.0,22.6,17.2,24.599999999999998
2022-08-12,24.9,24.8,20.3,26.7,28.7,19.4,26.9,30.6,21.7,17.4,24.14
2022-08-13,22.0,25.9,20.7,27.1,27.9,18.9,24.7,31.4,19.8,17.3,23.57
2022-08-14,22.2,25.1,20.4,28.0,26.8,18.7,24.0,31.5,21.6,17.9,23.619999999999997
2022-08-15,22.5,24.4,20.2,29.3,26.8,19.4,20.5,32.4,21.0,17.6,23.41
2022-08-16,22.8,24.6,20.6,29.2,27.4,19.9,18.5,33.4,20.6,16.3,23.330000000000002
2022-08-17,22.5,24.5,20.6,30.0,28.2,21.2,19.9,32.7,20.8,16.4,23.680000000000003
2022-08-18,23.9,23.0,21.7,28.7,28.8,23.2,21.6,26.3,22.2,14.6,23.4
2022-08-19,24.7,22.8,23.6,26.2,29.2,22.7,20.0,27.9,25.9,16.3,23.93
2022-08-20,25.8,23.0,21.6,26.2,28.4,20.5,18.3,29.2,25.5,15.9,23.44
2022-08-21,24.0,22.6,20.1,27.2,29.7,20.5,18.9,26.9,25.2,15.4,23.050000000000004
2022-08-22,22.8,22.2,20.6,27.6,29.5,20.5,20.7,24.3,20.4,17.5,22.61
2022-08-23,24.1,22.5,21.2,26.3,28.2,19.6,21.4,25.3,21.8,17.3,22.770000000000003
2022-08-24,25.2,24.1,22.0,26.4,28.5,20.3,21.8,26.0,23.7,15.4,23.34
2022-08-25,25.4,24.5,21.7,26.5,29.0,22.0,21.0,26.8,24.6,15.4,23.69
2022-08-26,24.7,22.8,19.9,26.7,28.9,18.8,21.8,26.6,23.7,15.9,22.98
2022-08-27,25.0,22.1,20.1,26.7,27.1,17.1,22.8,28.1,21.4,14.9,22.53
2022-08-28,23.9,22.1,23.9,27.8,26.2,17.4,22.6,29.8,21.3,15.7,23.07
2022-08-29,24.6,21.7,25.4,26.3,27.0,18.7,22.4,28.9,24.1,15.3,23.44
2022-08-30,25.3,23.9,22.1,26.2,28.7,20.7,23.6,26.5,26.0,14.5,23.75
2022-08-31,24.3,27.9,22.3,26.0,26.9,22.0,23.9,27.1,24.2,15.6,24.02
2022-09-01,24.1,29.6,24.4,25.7,27.5,18.8,23.6,24.9,21.5,17.3,23.740000000000002
2022-09-02,20.4,28.6,24.7,25.6,28.1,18.5,24.5,25.6,17.5,16.7,23.02
2022-09-03,22.0,29.3,22.2,24.9,28.5,18.3,23.1,26.6,19.7,18.5,23.31
2022-09-04,24.4,32.6,20.2,24.9,29.7,18.4,24.1,27.0,23.1,18.4,24.279999999999998
2022-09-05,24.2,29.4,19.4,25.2,29.4,17.4,25.9,25.9,20.4,19.9,23.71
2022-09-06,21.3,27.7,21.1,25.8,28.2,17.3,26.2,27.3,18.2,20.8,23.39
2022-09-07,20.4,28.9,21.0,25.9,27.3,17.7,26.6,28.4,17.8,18.1,23.21
2022-09-08,20.6,29.7,21.4,25.8,26.9,16.0,27.0,27.4,17.5,18.1,23.04
2022-09-09,20.6,30.2,22.0,24.9,27.3,17.4,17.2,26.6,18.7,17.3,22.219999999999995
2022-09-10,21.3,23.9,22.3,25.7,28.1,20.9,11.0,25.8,21.4,17.3,21.770000000000003
2022-09-11,21.0,24.3,18.6,27.0,27.8,20.6,14.1,25.3,21.1,17.8,21.76
2022-09-12,23.1,23.7,14.6,26.7,27.3,18.4,18.4,24.7,21.1,16.7,21.469999999999995
2022-09-13,22.6,23.1,18.0,25.9,26.6,17.2,19.1,25.8,20.9,16.0,21.52
2022-09-14,20.8,21.7,17.9,25.1,26.2,17.2,19.7,25.6,20.2,16.7,21.109999999999996
2022-09-15,18.9,21.2,20.9,25.7,26.9,15.9,16.8,25.0,16.8,15.9,20.400000000000002
2022-09-16,17.9,21.1,22.1,25.9,26.1,15.5,17.4,27.1,15.5,16.1,20.47
2022-09-17,19.6,21.1,23.7,27.3,25.8,14.5,17.9,28.1,14.9,15.9,20.880000000000003
2022-09-18,22.7,20.8,23.9,27.2,26.1,16.0,19.1,29.5,21.6,17.7,22.46
2022-09-19,23.2,20.7,19.6,27.3,26.1,15.5,21.4,29.8,17.8,17.5,21.890000000000004
2022-09-20,21.5,21.9,21.6,27.5,27.8,16.8,22.4,30.1,16.2,17.0,22.279999999999998
2022-09-21,20.6,21.8,23.6,27.8,26.6,16.4,16.3,30.0,17.5,16.5,21.71
2022-09-22,19.5,22.5,14.6,28.9,26.2,16.0,12.5,29.3,17.2,16.8,20.35
2022-09-23,13.1,24.0,14.1,28.9,27.6,16.0,17.3,29.3,11.7,17.6,19.96
2022-09-24,14.5,24.7,16.4,27.9,26.6,16.5,16.4,30.5,13.0,17.1,20.36
2022-09-25,17.3,24.2,15.8,28.5,27.2,16.1,15.9,29.5,15.0,15.3,20.48
2022-09-26,18.2,24.2,13.0,28.3,26.6,17.0,17.3,25.6,18.3,15.0,20.35
2022-09-27,16.8,25.1,10.9,24.6,25.9,17.9,17.0,24.2,17.2,15.7,19.529999999999998
2022-09-28,15.9,25.3,11.3,24.0,27.1,15.6,18.1,25.0,15.6,16.9,19.479999999999997
2022-09-29,15.2,23.1,11.6,22.9,26.5,15.7,19.2,22.9,13.8,17.5,18.84
2022-09-30,13.9,20.8,12.4,21.2,23.4,14.6,17.0,20.7,11.5,16.5,17.199999999999996
2022-10-01,14.4,19.5,15.2,21.1,24.5,15.3,15.3,20.1,12.0,15.6,17.299999999999997
2022-10-02,12.9,19.9,14.3,21.8,24.7,16.2,14.6,21.0,11.8,16.9,17.41
2022-10-03,10.2,20.1,12.7,22.9,25.1,15.8,15.1,21.6,11.2,15.9,17.06
2022-10-04,10.8,21.2,14.0,23.5,24.6,14.8,13.0,22.3,12.9,16.0,17.31
2022-10-05,14.0,21.1,15.8,23.3,24.7,14.7,13.3,23.1,13.8,16.3,18.01
2022-10-06,15.8,20.9,16.2,24.4,25.2,14.3,13.6,24.7,17.0,14.7,18.68
2022-10-07,17.3,21.2,9.5,24.5,25.3,15.0,9.4,24.9,17.6,14.1,17.88
2022-10-08,11.4,21.4,8.3,25.1,25.3,14.9,10.3,22.6,11.2,13.7,16.419999999999995
2022-10-09,10.9,20.8,12.2,24.1,25.6,14.0,12.0,21.9,10.3,13.3,16.51
2022-10-10,13.2,19.7,13.2,23.4,26.7,14.4,14.0,24.9,11.5,13.4,17.44
2022-10-11,13.3,19.9,15.0,23.7,27.7,14.3,14.6,24.7,11.5,13.0,17.77
2022-10-12,14.3,20.4,14.9,26.0,26.5,12.7,12.1,27.2,14.9,14.1,18.31
2022-10-13,17.3,19.8,7.9,24.6,25.3,13.4,10.6,22.3,16.9,12.9,17.1
2022-10-14,13.8,19.3,7.5,23.5,24.6,13.4,14.2,22.5,17.6,12.3,16.87
2022-10-15,13.6,19.5,6.6,25.0,24.4,15.5,12.0,27.6,14.2,14.6,17.299999999999997
2022-10-16,13.0,18.8,8.6,25.4,26.4,18.2,10.4,22.3,13.3,16.2,17.259999999999998
2022-10-17,14.7,19.2,3.8,20.4,25.7,14.3,9.4,17.7,11.7,14.7,15.16
2022-10-18,10.4,22.6,4.1,15.8,25.6,12.8,9.9,12.7,14.0,17.7,14.559999999999999
2022-10-19,8.4,25.8,3.8,13.2,19.8,12.1,13.6,11.7,8.4,18.8,13.559999999999999
2022-10-20,9.6,25.4,6.4,17.8,21.2,12.3,14.1,18.8,8.9,15.6,15.01
2022-10-21,10.7,20.5,13.5,21.8,22.0,10.7,14.7,21.5,10.2,13.9,15.95
2022-10-22,11.6,18.3,18.0,23.2,23.2,9.2,15.6,23.8,11.8,16.1,17.080000000000002
2022-10-23,12.9,17.6,19.4,24.9,23.4,9.1,12.3,24.9,11.4,15.0,17.089999999999996
2022-10-24,14.2,16.1,19.3,25.6,24.3,10.3,5.2,22.1,13.7,14.9,16.57
2022-10-25,17.7,17.9,14.7,18.4,24.6,9.1,8.4,15.4,15.3,14.2,15.569999999999999
2022-10-26,18.2,16.9,8.3,16.1,23.5,8.9,8.3,14.6,16.5,13.6,14.49
2022-10-27,14.0,17.8,7.1,17.4,24.4,12.2,3.8,16.0,14.6,13.1,14.039999999999997
2022-10-28,9.4,18.2,8.4,19.6,25.8,11.4,3.9,14.2,7.2,12.7,13.080000000000002
2022-10-29,9.1,17.7,9.1,16.6,26.0,10.2,5.2,15.3,7.6,13.6,13.040000000000001
2022-10-30,9.9,19.2,10.1,17.6,26.2,10.7,5.2,16.4,8.4,13.9,13.760000000000002
2022-10-31,13.4,19.2,11.8,18.1,26.3,11.0,8.6,16.5,12.5,12.6,15.0
2022-11-01,15.6,18.1,11.2,17.7,27.1,7.7,10.0,18.0,15.0,13.2,15.360000000000003
2022-11-02,14.6,16.5,12.6,19.1,26.9,6.0,11.5,18.0,13.4,11.7,15.029999999999998
2022-11-03,12.3,13.6,15.2,23.3,26.2,5.3,3.6,22.2,10.6,10.7,14.299999999999997
2022-11-04,14.0,13.1,17.6,24.2,24.9,10.6,1.4,20.3,14.5,11.7,15.23
2022-11-05,18.3,14.7,13.6,18.1,26.2,7.8,6.7,12.4,18.7,13.6,15.01
2022-11-06,20.0,15.1,10.3,22.0,26.1,5.6,4.7,19.2,20.6,12.4,15.6
2022-11-07,19.4,15.2,7.0,24.0,26.1,5.0,4.7,21.8,19.0,11.8,15.4
2022-11-08,10.3,14.1,8.3,23.1,24.9,4.2,11.0,22.3,8.3,10.4,13.690000000000001
2022-11-09,7.3,11.7,12.9,22.7,22.8,4.3,5.7,22.5,5.2,10.9,12.6
2022-11-10,11.3,10.9,17.0,22.1,24.4,5.1,3.1,21.7,11.7,9.9,13.719999999999999
2022-11-11,16.2,11.3,7.5,19.4,25.2,4.3,-1.4,12.3,16.6,10.5,12.189999999999998
2022-11-12,18.4,12.2,1.0,9.9,24.3,3.6,-1.2,5.9,18.3,11.5,10.389999999999999
2022-11-13,10.2,11.5,-0.2,8.7,24.3,3.9,1.0,6.3,9.8,10.8,8.629999999999999
2022-11-14,4.7,11.8,0.6,12.5,24.3,5.1,-1.8,5.8,3.1,10.5,7.660000000000001
2022-11-15,4.5,12.9,1.7,9.1,25.5,4.4,-2.4,6.2,2.1,11.2,7.5200000000000005
2022-11-16,7.4,14.7,0.5,8.1,24.3,3.4,-1.7,6.9,7.5,11.8,8.29
2022-11-17,4.4,12.4,-1.0,9.2,22.6,4.5,-4.7,7.5,3.9,11.2,7.0
2022-11-18,3.3,13.7,-3.9,10.7,22.5,2.2,-8.4,7.0,2.3,11.1,6.05
2022-11-19,1.4,14.8,-5.2,8.9,24.5,2.0,-4.2,3.8,1.3,10.9,5.8199999999999985
2022-11-20,0.4,13.3,-5.2,8.7,23.2,2.9,-0.3,4.5,-0.3,10.7,5.790000000000001
2022-11-21,0.5,14.2,1.2,8.3,24.1,4.9,-0.8,7.9,-0.5,10.4,7.0200000000000005
2022-11-22,4.6,14.4,2.2,10.0,24.3,6.4,0.4,8.2,3.6,10.3,8.44
2022-11-23,5.8,15.2,4.7,13.7,24.2,7.7,0.6,12.5,4.7,11.0,10.01
2022-11-24,5.4,16.3,6.2,19.8,25.1,5.5,0.1,14.0,2.4,12.3,10.71
2022-11-25,7.7,14.3,4.4,15.9,25.9,6.5,1.9,13.0,7.1,11.4,10.809999999999999
2022-11-26,7.5,14.4,4.9,15.8,25.0,4.9,4.3,12.4,5.8,11.3,10.629999999999999
2022-11-27,9.2,14.8,5.1,15.2,26.1,6.0,2.7,11.1,8.8,10.7,10.97
2022-11-28,9.3,13.6,3.1,14.7,24.5,3.4,2.0,11.3,9.0,10.9,10.180000000000001
2022-11-29,3.1,13.7,8.0,22.7,24.9,0.9,-5.8,19.3,2.6,8.9,9.830000000000002
2022-11-30,8.4,12.5,-2.9,14.4,25.2,2.8,-7.1,5.6,8.7,9.1,7.669999999999999
2022-12-01,2.9,12.5,-3.6,10.3,23.8,0.7,1.6,7.2,2.8,10.4,6.860000000000001
2022-12-02,1.6,12.5,5.4,19.6,24.4,0.9,5.6,14.7,1.7,7.2,9.360000000000001
2022-12-03,10.0,14.8,-1.1,21.6,24.5,2.7,-0.5,11.7,9.3,8.2,10.120000000000001
2022-12-04,3.7,14.0,-2.4,17.8,23.8,1.4,2.6,10.5,2.6,11.0,8.5
2022-12-05,2.1,13.8,1.5,21.7,23.0,1.0,3.6,18.4,1.9,11.4,9.84
2022-12-06,8.6,11.8,4.0,23.0,24.2,3.6,2.3,19.9,7.3,10.2,11.489999999999998
2022-12-07,12.6,10.3,3.4,22.5,24.2,5.3,0.9,20.8,11.7,9.1,12.08
2022-12-08,8.7,9.6,3.0,22.5,24.2,4.7,0.1,21.0,7.8,9.5,11.11
2022-12-09,3.2,9.4,1.9,21.9,23.0,3.8,-1.4,18.5,1.9,9.0,9.120000000000001
2022-12-10,1.5,10.4,2.7,21.3,23.0,5.1,-0.5,18.9,-0.3,11.7,9.38
2022-12-11,2.7,11.9,2.9,20.0,22.1,5.5,3.7,13.1,-2.3,9.1,8.87
2022-12-12,1.0,7.5,3.3,19.1,21.6,4.7,3.7,14.9,-3.6,8.4,8.060000000000002
2022-12-13,-0.9,7.2,1.8,22.1,22.2,3.4,-4.2,17.9,-1.1,8.5,7.69
2022-12-14,0.4,8.2,3.8,17.1,24.5,4.3,-2.5,10.8,-1.6,7.6,7.26
2022-12-15,2.2,10.0,1.7,10.5,25.3,2.5,-4.0,6.9,3.4,8.0,6.65
2022-12-16,4.8,11.0,-1.6,11.6,22.8,0.7,-5.3,5.0,6.0,7.8,6.28
2022-12-17,3.6,9.3,-4.3,8.5,21.7,1.3,-3.6,5.3,3.6,7.7,5.31
2022-12-18,0.7,10.8,-7.3,7.9,21.5,3.3,-3.3,5.4,0.7,6.8,4.65
2022-12-19,0.3,9.7,-7.9,9.5,21.3,0.4,-2.5,7.9,0.5,5.9,4.51
2022-12-20,0.1,12.4,-2.5,10.9,22.9,1.2,-0.8,7.8,-0.6,7.7,5.91
2022-12-21,-0.7,11.2,-4.1,8.4,23.2,-1.7,-2.9,4.9,-1.6,8.7,4.539999999999999
2022-12-22,3.1,13.4,-5.6,7.5,23.8,-5.2,-22.1,-1.9,1.9,8.7,2.36
2022-12-23,2.5,12.5,-20.5,-5.0,22.8,-1.1,-20.5,-7.9,7.5,9.3,-0.039999999999999855
2022-12-24,-10.7,14.7,-14.7,-1.4,10.9,4.7,-4.3,-2.4,-9.4,9.4,-0.31999999999999995
2022-12-25,-6.2,16.4,-13.1,1.5,8.0,8.0,2.9,1.6,-6.6,10.3,2.2800000000000002
2022-12-26,-4.6,19.3,-8.3,6.4,12.4,8.8,1.7,4.9,-3.6,9.3,4.63
2022-12-27,-1.6,14.6,-8.5,5.8,17.3,8.2,6.4,1.5,-2.2,12.5,5.3999999999999995
2022-12-28,0.8,12.9,1.4,14.4,20.7,6.1,3.8,12.5,-0.3,9.1,8.139999999999999
2022-12-29,2.8,12.8,9.2,20.1,23.1,5.5,-4.3,17.9,3.0,10.5,10.059999999999999
2022-12-30,6.3,12.7,5.4,17.2,24.0,7.2,-8.0,12.9,7.5,13.3,9.85
2022-12-31,8.8,13.5,-0.9,17.2,24.5,6.7,-2.8,15.0,10.2,12.1,10.43
2023-01-01,8.7,12.7,3.7,20.2,23.8,4.9,-4.3,18.0,9.1,10.8,10.76
2023-01-02,7.9,9.6,1.7,22.2,24.2,2.8,-3.3,19.6,4.4,9.1,9.819999999999999
2023-01-03,9.6,11.5,6.9,20.3,24.5,4.2,-7.5,15.5,3.3,8.9,9.72
2023-01-04,13.0,13.8,2.2,15.2,24.6,5.0,-8.5,8.2,5.3,11.5,9.030000000000001
2023-01-05,9.8,12.7,-0.2,13.4,24.3,8.7,-9.9,7.8,5.2,11.7,8.350000000000001
2023-01-06,5.9,9.6,-1.0,16.5,20.6,7.7,-5.3,12.7,1.6,11.1,7.9399999999999995
2023-01-07,3.6,11.8,-1.6,19.4,20.2,6.8,-4.6,14.0,2.0,11.7,8.33
2023-01-08,1.2,12.3,-1.3,16.1,22.3,6.4,-6.1,9.6,-2.2,12.5,7.08
2023-01-09,3.0,12.4,-0.7,13.4,21.7,6.4,-3.6,11.0,0.3,12.9,7.68
2023-01-10,2.6,12.8,2.9,17.7,20.4,6.6,-0.5,17.0,0.2,11.4,9.110000000000001
2023-01-11,0.9,10.3,5.3,21.0,18.5,7.4,-1.5,20.1,-2.2,11.3,9.11
2023-01-12,5.6,12.9,2.5,16.2,21.5,8.2,-3.4,11.3,2.6,13.3,9.07
2023-01-13,8.8,13.0,-1.1,9.8,20.0,9.0,-2.0,7.3,10.6,12.5,8.79
2023-01-14,0.8,10.8,-3.3,9.6,12.6,8.2,1.8,8.6,1.3,12.0,6.24
